Run	Date	Row	Column	Well	sampleID	replicate_within_plate	well_designation	primers	evaporation	dup_on_same_run	notes
Bact_3-12_Rep2	19-Nov-20	E	12	E12	R2_J14_Pre	1	sample	515F/806R	FALSE	FALSE	
Bact_3-12_Rep2	19-Nov-20	F	12	F12	R5_J15_Pre	1	sample	515F/806R	FALSE	FALSE	
Bact_3-12_Rep2	19-Nov-20	G	12	G12	R7_J21_Pre	2	sample	515F/806R	FALSE	FALSE	
Bact_3-12_Rep2	19-Nov-20	H	12	H12	R8_J28_Pre	1	sample	515F/806R	FALSE	FALSE	
Bd_trips	20-Nov-20	A	2	A2	Gblock e-2	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	B	2	B2	Gblock e-3	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	C	2	C2	Gblock e-4	1	gblock_standard	ITS1-3/5.8SChytr	TRUE	TRUE	
Bd_trips	20-Nov-20	D	2	D2	Gblock e-5	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	E	2	E2	Gblock e-6	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	F	2	F2	Gblock e-7	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	G	2	G2	Gblock e-8	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	H	2	H2	Gblock e-9	1	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	A	3	A3	R2_J6_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	B	3	B3	R12_J3_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	C	3	C3	NTC	1	NTC	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	D	3	D3	R9_J15_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	E	3	E3	R9_J20_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	F	3	F3	R10_J1_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	G	3	G3	R6_J7_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	H	3	H3	R4_J17_Bd	1	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	A	4	A4	R9_J20_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	B	4	B4	R6_J7_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	C	4	C4	R10_J1_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	D	4	D4	R9_J15_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	E	4	E4	R2_J6_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	F	4	F4	R12_J3_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	G	4	G4	R4_J17_Bd	2	sample	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	H	4	H4	NTC	2	NTC	ITS1-3/5.8SChytr	TRUE	TRUE	
Bd_trips	20-Nov-20	A	5	A5	Gblock e-2	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	B	5	B5	Gblock e-3	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	C	5	C5	Gblock e-4	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	D	5	D5	Gblock e-5	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	E	5	E5	Gblock e-6	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	F	5	F5	Gblock e-7	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	G	5	G5	Gblock e-8	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bd_trips	20-Nov-20	H	5	H5	Gblock e-9	2	gblock_standard	ITS1-3/5.8SChytr	FALSE	TRUE	
Bact_trips	21-Nov-20	A	1	A1	R2_J17_Pre	1	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	B	1	B1	R12_J22_Pre	1	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	C	1	C1	NTC	1	NTC	515F/806R		TRUE	
Bact_trips	21-Nov-20	D	1	D1	R5_J3_Pre	1	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	E	1	E1	R12_J22_Pre	2	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	F	1	F1	R5_J3_Pre	2	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	G	1	G1	R2_J17_Pre	2	sample	515F/806R		TRUE	
Bact_trips	21-Nov-20	H	1	H1	NTC	2	NTC	515F/806R		TRUE	
Bact_trips	21-Nov-20	A	2	A2	Gblock e-2	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	B	2	B2	Gblock e-3	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	C	2	C2	Gblock e-4	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	D	2	D2	Gblock e-5	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	E	2	E2	Gblock e-6	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	F	2	F2	Gblock e-7	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	G	2	G2	Gblock e-8	1	gblock_standard	515F/806R		TRUE	
Bact_trips	21-Nov-20	H	2	H2	Gblock e-9	1	gblock_standard	515F/806R		TRUE	
