info_sampleID	original_sampleID	RichLevel	Rep	DateStart	Inhibitory	BTB_47	33B	50A	32E	2E	2H	13C	50B	35A	BTB_45	34F	33D	35E	2F	37E	24L	40A	24D	24C	49C	35B	20D	BTB_28	25C	20C	47C	36E	32G	54G	40B	volPellet	34B	37H	20A	45E	25A	36G	36A	21C	45D	BTB_59	Problem	Bd_jar	CV_jar	sampling_method	DateSampled	sampleType	JarID	CV	cClean	CV_var	Bd_n	randomOrder	extraction_set
Inhib_2020-09-14_10_Rep6_J7_Bd	Inhib_2020-09-14_10_Rep6	10	Rep6	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	swab	2020-09-26	Bd	7	NA	TRUE	NA	NA	35	M4
Non_2020-09-19_1_Rep7_J27_Bd	Non_2020-09-19_1_Rep7	1	Rep7	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	27	NA	TRUE	NA	NA	36	M4
Non_2020-09-14_1_Rep5_J8_Bd	Non_2020-09-14_1_Rep5	1	Rep5	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	8	NA	TRUE	NA	NA	37	M4
Inhib_2020-10-05_1_Rep12_J5_Bd	Inhib_2020-10-05_1_Rep12	1	Rep12	2020-10-05	Inhib	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	swab	2020-10-17	Bd	5	NA	TRUE	NA	NA	38	M4
Con_2020-09-19_0_Rep8_J11_Bd	Con_2020-09-19_0_Rep8	0	Rep8	2020-09-19	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	11	NA	TRUE	NA	NA	39	M4
Inhib_2020-09-14_1_Rep5_J18_Bd	Inhib_2020-09-14_1_Rep5	1	Rep5	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	swab	2020-09-26	Bd	18	NA	TRUE	NA	NA	40	M4
molecH2O-for-rinse_PostBd_2020-08-31	NA	NA	NA	2020-08-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-09-12	sample_control	NA	NA	NA	NA	NA	4	M4
molecH2O-for-rinse_PostBd_2020-09-14	NA	NA	NA	2020-09-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-09-26	sample_control	NA	NA	NA	NA	NA	5	M4
molecH2O-for-rinse_PostBd_2020-10-05	NA	NA	NA	2020-10-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-10-17	sample_control	NA	NA	NA	NA	NA	6	M4
Inhib_2020-08-31_10_Rep1_J27_PreBd	Inhib_2020-08-31_10_Rep1	10	Rep1	2020-08-31	Inhib	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	27	0.851666666666667	TRUE	2.53333333333334e-05	NA	41	M5
Inhib_2020-08-31_10_Rep2_J20_PreBd	Inhib_2020-08-31_10_Rep2	10	Rep2	2020-08-31	Inhib	TRUE	TRUE	NA	NA	NA	NA	NA	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	20	1.40166666666667	TRUE	0.000622333333333332	NA	42	M5
Non_2020-09-14_3_Rep6_J2_PreBd	Non_2020-09-14_3_Rep6	3	Rep6	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	2	0.303	TRUE	4.00000000000001e-06	NA	43	M5
Inhib_2020-09-14_1_Rep6_J24_PreBd	Inhib_2020-09-14_1_Rep6	1	Rep6	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	24	0.148666666666667	TRUE	3.33333333333334e-07	NA	44	M5
Con_2020-09-28_0_Rep10_J24_PreBd	Con_2020-09-28_0_Rep10	0	Rep10	2020-09-28	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-10-06	PreBd	24	0.159	TRUE	1e-06	NA	45	M5
Inhib_2020-09-19_1_Rep8_J12_PreBd	Inhib_2020-09-19_1_Rep8	1	Rep8	2020-09-19	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-27	PreBd	12	1.09366666666667	TRUE	0.000184333333333335	NA	46	M5
Inhib_2020-08-31_3_Rep2_J28_PreBd	Inhib_2020-08-31_3_Rep2	3	Rep2	2020-08-31	Inhib	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	28	0.6	TRUE	1e-06	NA	47	M5
Inhib_2020-08-31_1_Rep2_J14_PreBd	Inhib_2020-08-31_1_Rep2	1	Rep2	2020-08-31	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	14	0.408666666666667	TRUE	9.3333333333332e-06	NA	48	M5
Non_2020-09-19_10_Rep8_J28_PreBd	Non_2020-09-19_10_Rep8	10	Rep8	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-27	PreBd	28	0.273666666666667	TRUE	4.33333333333334e-06	NA	49	M5
Inhib_2020-09-14_3_Rep5_J15_PreBd	Inhib_2020-09-14_3_Rep5	3	Rep5	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	15	0.581	TRUE	7.00000000000001e-06	NA	50	M5
Non_2020-09-14_3_Rep6_J20_Bd	Non_2020-09-14_3_Rep6	3	Rep6	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	20	NA	TRUE	NA	NA	41	M5
Non_2020-10-05_10_Rep11_J24_Bd	Non_2020-10-05_10_Rep11	10	Rep11	2020-10-05	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	TRUE	NA	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	TRUE	FALSE	NA	NA	swab	2020-10-17	Bd	24	NA	FALSE	NA	NA	42	M5
Inhib_2020-09-19_1_Rep8_J3_Bd	Inhib_2020-09-19_1_Rep8	1	Rep8	2020-09-19	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	3	NA	TRUE	NA	NA	43	M5
Inhib_2020-09-14_3_Rep6_J19_Bd	Inhib_2020-09-14_3_Rep6	3	Rep6	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	19	NA	TRUE	NA	NA	44	M5
Inhib_2020-09-14_1_Rep6_J23_Bd	Inhib_2020-09-14_1_Rep6	1	Rep6	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	23	NA	TRUE	NA	NA	45	M5
Inhib_2020-09-28_1_Rep10_J16_Bd	Inhib_2020-09-28_1_Rep10	1	Rep10	2020-09-28	Inhib	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	16	NA	TRUE	NA	NA	46	M5
Non_2020-08-31_3_Rep1_J16_Bd	Non_2020-08-31_3_Rep1	3	Rep1	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	16	NA	TRUE	NA	NA	47	M5
Con_2020-09-28_0_Rep10_J23_Bd	Con_2020-09-28_0_Rep10	0	Rep10	2020-09-28	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	23	NA	TRUE	NA	NA	48	M5
Inhib_2020-09-14_3_Rep5_J1_Bd	Inhib_2020-09-14_3_Rep5	3	Rep5	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	swab	2020-09-26	Bd	1	NA	FALSE	NA	NA	49	M5
Non_2020-09-14_10_Rep5_J4_Bd	Non_2020-09-14_10_Rep5	10	Rep5	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	TRUE	NA	TRUE	NA	NA	NA	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	4	NA	TRUE	NA	NA	50	M5
molecH2O-for-rinse_PreBd_2020-08-31	NA	NA	NA	2020-08-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-09-08	sample_control	NA	NA	NA	NA	NA	7	M5
molecH2O-for-rinse_PreBd_2020-09-28	NA	NA	NA	2020-09-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-10-06	sample_control	NA	NA	NA	NA	NA	8	M5
molecH2O-for-rinse_PostBd_2020-09-28	NA	NA	NA	2020-09-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-10-10	sample_control	NA	NA	NA	NA	NA	9	M5
Non_2020-09-14_1_Rep5_J25_PreBd	Non_2020-09-14_1_Rep5	1	Rep5	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	25	0.140333333333333	TRUE	3.33333333333315e-07	NA	51	M6
Non_2020-08-31_1_Rep1_J1_PreBd	Non_2020-08-31_1_Rep1	1	Rep1	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	1	0.156666666666667	FALSE	3.33333333333334e-07	NA	52	M6
Non_2020-09-14_10_Rep6_J6_PreBd	Non_2020-09-14_10_Rep6	10	Rep6	2020-09-14	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	TRUE	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	6	0.344333333333333	TRUE	4.33333333333321e-06	NA	53	M6
Non_2020-08-31_10_Rep2_J17_PreBd	Non_2020-08-31_10_Rep2	10	Rep2	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	TRUE	TRUE	NA	NA	TRUE	TRUE	NA	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	17	0.410333333333333	TRUE	2.33333333333334e-06	NA	54	M6
Inhib_2020-09-28_10_Rep9_J9_PreBd	Inhib_2020-09-28_10_Rep9	10	Rep9	2020-09-28	Inhib	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	whole membrane	2020-10-06	PreBd	9	0.774333333333333	TRUE	0.000177333333333334	NA	55	M6
Non_2020-08-31_3_Rep2_J13_PreBd	Non_2020-08-31_3_Rep2	3	Rep2	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	13	0.574666666666667	FALSE	3.33333333333334e-07	NA	56	M6
Inhib_2020-09-19_10_Rep8_J4_PreBd	Inhib_2020-09-19_10_Rep8	10	Rep8	2020-09-19	Inhib	TRUE	TRUE	NA	NA	TRUE	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-27	PreBd	4	1.00433333333333	TRUE	0.000233333333333332	NA	57	M6
Inhib_2020-10-05_1_Rep11_J6_PreBd	Inhib_2020-10-05_1_Rep11	1	Rep11	2020-10-05	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	whole membrane	2020-10-13	PreBd	6	1.215	TRUE	0.000217	NA	58	M6
Con_2020-08-31_0_Rep1_J15_PreBd	Con_2020-08-31_0_Rep1	0	Rep1	2020-08-31	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	15	0.176666666666667	TRUE	2.33333333333334e-06	NA	59	M6
Con_2020-09-28_0_Rep9_J11_PreBd	Con_2020-09-28_0_Rep9	0	Rep9	2020-09-28	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-10-06	PreBd	11	0.143666666666667	TRUE	3.33333333333334e-07	NA	60	M6
Non_2020-08-31_1_Rep2_J12_PreBd	Non_2020-08-31_1_Rep2	1	Rep2	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	12	0.155	TRUE	0	NA	61	M6
Non_2020-09-28_3_Rep9_J26_Bd	Non_2020-09-28_3_Rep9	3	Rep9	2020-09-28	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	swab	2020-10-10	Bd	26	NA	TRUE	NA	NA	51	M6
Non_2020-09-28_1_Rep10_J1_Bd	Non_2020-09-28_1_Rep10	1	Rep10	2020-09-28	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	1	NA	TRUE	NA	NA	52	M6
Non_2020-08-31_3_Rep2_J11_Bd	Non_2020-08-31_3_Rep2	3	Rep2	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	11	NA	TRUE	NA	NA	53	M6
Non_2020-09-19_10_Rep7_J23_Bd	Non_2020-09-19_10_Rep7	10	Rep7	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	TRUE	TRUE	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	23	NA	TRUE	NA	NA	54	M6
Inhib_2020-09-28_1_Rep9_J14_Bd	Inhib_2020-09-28_1_Rep9	1	Rep9	2020-09-28	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	14	NA	TRUE	NA	NA	55	M6
Con_2020-10-05_0_Rep11_J2_Bd	Con_2020-10-05_0_Rep11	0	Rep11	2020-10-05	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	swab	2020-10-17	Bd	2	NA	TRUE	NA	NA	56	M6
Inhib_2020-09-28_10_Rep10_J3_Bd	Inhib_2020-09-28_10_Rep10	10	Rep10	2020-09-28	Inhib	NA	TRUE	NA	TRUE	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	swab	2020-10-10	Bd	3	NA	TRUE	NA	NA	57	M6
Non_2020-08-31_1_Rep2_J2_Bd	Non_2020-08-31_1_Rep2	1	Rep2	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	2	NA	TRUE	NA	NA	58	M6
Inhib_2020-08-31_3_Rep1_J4_Bd	Inhib_2020-08-31_3_Rep1	3	Rep1	2020-08-31	Inhib	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	4	NA	TRUE	NA	NA	59	M6
Non_2020-08-31_10_Rep1_J26_Bd	Non_2020-08-31_10_Rep1	10	Rep1	2020-08-31	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	26	NA	TRUE	NA	NA	60	M6
Con_2020-09-14_0_Rep5_J12_Bd	Con_2020-09-14_0_Rep5	0	Rep5	2020-09-14	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-26	Bd	12	NA	TRUE	NA	NA	61	M6
molecH2O-for-rinse_PreBd_2020-09-19	NA	NA	NA	2020-09-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-09-27	sample_control	NA	NA	NA	NA	NA	10	M6
Non_2020-10-05_3_Rep12_J9_PreBd	Non_2020-10-05_3_Rep12	3	Rep12	2020-10-05	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	FALSE	NA	NA	whole membrane	2020-10-13	PreBd	9	0.128	TRUE	0	NA	62	M7
Con_2020-09-14_0_Rep5_J3_PreBd	Con_2020-09-14_0_Rep5	0	Rep5	2020-09-14	Con	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	3	0.114	TRUE	4.00000000000001e-06	NA	63	M7
Inhib_2020-09-28_1_Rep9_J17_PreBd	Inhib_2020-09-28_1_Rep9	1	Rep9	2020-09-28	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-10-06	PreBd	17	0.467	FALSE	1.89999999999998e-05	NA	64	M7
